sample_id,source,is_hallucination,D_hat,coh_star,r_LZ,asv_score,text_length,num_tokens,llm_model
halueval_qa_2483,halueval,False,0.5,0.18604651162790697,0.7732558139534884,0.5740310077519378,203,43,gpt-4-turbo-preview
halueval_qa_2492,halueval,True,0.5,0.3225806451612903,0.7056451612903226,0.7591397849462365,151,31,gpt-4-turbo-preview
halueval_qa_2500,halueval,True,0.5,0.36904761904761907,0.4955357142857143,0.7666666666666666,388,84,gpt-4-turbo-preview
halueval_qa_2508,halueval,True,0.5,0.42857142857142855,0.7008928571428571,0.7654761904761904,226,56,gpt-4-turbo-preview
halueval_qa_2517,halueval,False,0.5,0.3541666666666667,0.6848958333333334,0.7666666666666666,214,48,gpt-4-turbo-preview
halueval_qa_2525,halueval,True,0.5,0.2222222222222222,0.7731481481481481,0.604320987654321,107,27,gpt-4-turbo-preview
halueval_qa_2533,halueval,True,0.5,0.3333333333333333,0.75,0.7,97,18,gpt-4-turbo-preview
halueval_qa_2542,halueval,True,0.5,0.3142857142857143,0.7089285714285715,0.7547619047619047,305,70,gpt-4-turbo-preview
halueval_qa_2550,halueval,False,0.5,0.36363636363636365,0.7121212121212122,0.7505050505050503,113,33,gpt-4-turbo-preview
halueval_qa_2558,halueval,False,0.5,0.3,0.725,0.7333333333333334,132,30,gpt-4-turbo-preview
halueval_qa_2566,halueval,False,0.5,0.25925925925925924,0.6805555555555556,0.7327160493827161,126,27,gpt-4-turbo-preview
halueval_qa_2575,halueval,False,0.5,0.2916666666666667,0.6614583333333334,0.7597222222222222,91,24,gpt-4-turbo-preview
halueval_qa_2583,halueval,True,0.5,0.39285714285714285,0.8080357142857143,0.6226190476190475,123,28,gpt-4-turbo-preview
halueval_qa_2591,halueval,True,0.5,0.2777777777777778,0.7361111111111112,0.7,80,18,gpt-4-turbo-preview
halueval_qa_2600,halueval,True,0.5,0.3333333333333333,0.8645833333333334,0.547222222222222,41,12,gpt-4-turbo-preview
halueval_qa_2608,halueval,True,0.5,0.3,0.725,0.7333333333333334,85,20,gpt-4-turbo-preview
halueval_qa_2616,halueval,True,0.5,0.3181818181818182,0.6761363636363636,0.7666666666666666,447,88,gpt-4-turbo-preview
halueval_qa_2625,halueval,True,0.5,0.26666666666666666,0.7055555555555556,0.7314814814814814,174,45,gpt-4-turbo-preview
halueval_qa_2633,halueval,False,0.5,0.40540540540540543,0.6959459459459459,0.7666666666666666,160,37,gpt-4-turbo-preview
halueval_qa_2641,halueval,False,0.5,0.2727272727272727,0.7329545454545454,0.7,98,22,gpt-4-turbo-preview
halueval_qa_2649,halueval,False,0.5,0.28,0.81,0.6033333333333333,100,25,gpt-4-turbo-preview
halueval_qa_2658,halueval,False,0.5,0.2753623188405797,0.5181159420289855,0.7461352657004832,280,69,gpt-4-turbo-preview
halueval_qa_2666,halueval,False,0.5,0.3235294117647059,0.6323529411764706,0.7666666666666666,282,68,gpt-4-turbo-preview
halueval_qa_2674,halueval,False,0.5,0.3181818181818182,0.875,0.5333333333333332,83,22,gpt-4-turbo-preview
halueval_qa_2683,halueval,False,0.5,0.3391304347826087,0.6184782608695653,0.7666666666666666,552,115,gpt-4-turbo-preview
halueval_qa_2691,halueval,False,0.5,0.3442622950819672,0.6168032786885246,0.7666666666666666,585,122,gpt-4-turbo-preview
halueval_qa_2699,halueval,False,0.5,0.2978723404255319,0.6170212765957447,0.7648936170212766,364,94,gpt-4-turbo-preview
halueval_qa_2708,halueval,False,0.5,0.2765957446808511,0.726063829787234,0.7124113475177305,171,47,gpt-4-turbo-preview
halueval_qa_2716,halueval,True,0.5,0.23333333333333334,0.7916666666666666,0.5888888888888889,118,30,gpt-4-turbo-preview
halueval_qa_2724,halueval,True,0.5,0.25773195876288657,0.5657216494845361,0.7314432989690722,436,97,gpt-4-turbo-preview
halueval_qa_2733,halueval,True,0.5,0.2608695652173913,0.7717391304347826,0.6384057971014492,95,23,gpt-4-turbo-preview
halueval_qa_2741,halueval,False,0.5,0.23404255319148937,0.5638297872340425,0.7117021276595745,223,47,gpt-4-turbo-preview
halueval_qa_2749,halueval,False,0.5,0.3225806451612903,0.7419354838709677,0.710752688172043,147,31,gpt-4-turbo-preview
halueval_qa_2757,halueval,True,0.5,0.2962962962962963,0.8148148148148148,0.6104938271604938,131,27,gpt-4-turbo-preview
halueval_qa_2766,halueval,True,0.5,0.2857142857142857,0.7678571428571429,0.6642857142857141,105,28,gpt-4-turbo-preview
halueval_qa_2774,halueval,False,0.5,0.4,0.7583333333333333,0.6888888888888889,59,15,gpt-4-turbo-preview
halueval_qa_2782,halueval,False,0.5,0.328125,0.669921875,0.7666666666666666,252,64,gpt-4-turbo-preview
halueval_qa_2791,halueval,False,0.5,0.2903225806451613,0.7903225806451613,0.6381720430107527,123,31,gpt-4-turbo-preview
halueval_qa_2799,halueval,True,0.5,0.3181818181818182,0.8295454545454546,0.5939393939393938,102,22,gpt-4-turbo-preview
halueval_qa_2807,halueval,True,0.5,0.3645833333333333,0.6471354166666666,0.7666666666666666,455,96,gpt-4-turbo-preview
halueval_qa_2816,halueval,False,0.5,0.35714285714285715,0.8839285714285714,0.5214285714285714,63,14,gpt-4-turbo-preview
halueval_qa_2824,halueval,True,0.5,0.39655172413793105,0.7737068965517241,0.6683908045977012,267,58,gpt-4-turbo-preview
halueval_qa_2832,halueval,True,0.5,0.30303030303030304,0.7424242424242424,0.71010101010101,144,33,gpt-4-turbo-preview
halueval_qa_2840,halueval,False,0.5,0.2962962962962963,0.7268518518518519,0.7277777777777776,136,27,gpt-4-turbo-preview
halueval_qa_2849,halueval,True,0.5,0.2641509433962264,0.6061320754716981,0.7367924528301887,248,53,gpt-4-turbo-preview
halueval_qa_2857,halueval,True,0.5,0.3076923076923077,0.8365384615384616,0.5846153846153845,99,26,gpt-4-turbo-preview
halueval_qa_2865,halueval,False,0.5,0.3804347826086957,0.6100543478260869,0.7666666666666666,459,92,gpt-4-turbo-preview
halueval_qa_2874,halueval,True,0.5,0.3373493975903614,0.6189759036144579,0.7666666666666666,371,83,gpt-4-turbo-preview
halueval_qa_2882,halueval,False,0.5,0.3333333333333333,0.7291666666666666,0.7277777777777779,100,30,gpt-4-turbo-preview
halueval_qa_2890,halueval,True,0.5,0.38095238095238093,0.7380952380952381,0.7158730158730158,96,21,gpt-4-turbo-preview
halueval_qa_2899,halueval,False,0.5,0.375,0.638671875,0.7666666666666666,259,64,gpt-4-turbo-preview
halueval_qa_2907,halueval,True,0.5,0.23076923076923078,0.7339743589743589,0.6636752136752138,187,39,gpt-4-turbo-preview
halueval_qa_2915,halueval,False,0.5,0.2558139534883721,0.75,0.6631782945736433,184,43,gpt-4-turbo-preview
halueval_qa_2924,halueval,True,0.5,0.24390243902439024,0.7439024390243902,0.6613821138211382,181,41,gpt-4-turbo-preview
halueval_qa_2932,halueval,False,0.5,0.3333333333333333,0.8083333333333333,0.6222222222222221,57,15,gpt-4-turbo-preview
halueval_qa_2940,halueval,False,0.5,0.30303030303030304,0.8371212121212122,0.5838383838383837,160,33,gpt-4-turbo-preview
halueval_qa_2948,halueval,True,0.5,0.34782608695652173,0.8260869565217391,0.5985507246376811,98,23,gpt-4-turbo-preview
halueval_qa_2957,halueval,True,0.5,0.27906976744186046,0.747093023255814,0.6864341085271317,165,43,gpt-4-turbo-preview
halueval_qa_2965,halueval,False,0.5,0.2833333333333333,0.525,0.7527777777777778,677,120,gpt-4-turbo-preview
halueval_qa_2973,halueval,True,0.5,0.35,0.74375,0.7083333333333333,91,20,gpt-4-turbo-preview
halueval_qa_2982,halueval,True,0.5,0.2702702702702703,0.7027027027027027,0.7382882882882882,175,37,gpt-4-turbo-preview
halueval_qa_2990,halueval,False,0.5,0.2857142857142857,0.6651785714285714,0.7547619047619047,112,28,gpt-4-turbo-preview
halueval_qa_2998,halueval,True,0.5,0.27906976744186046,0.6424418604651163,0.7492248062015504,230,43,gpt-4-turbo-preview
halueval_qa_3007,halueval,False,0.5,0.2564102564102564,0.7083333333333334,0.7192307692307691,179,39,gpt-4-turbo-preview
halueval_qa_3015,halueval,True,0.5,0.3333333333333333,0.7604166666666666,0.6861111111111111,94,24,gpt-4-turbo-preview
halueval_qa_3023,halueval,True,0.5,0.46296296296296297,0.6666666666666666,0.7666666666666666,247,54,gpt-4-turbo-preview
halueval_qa_3031,halueval,False,0.5,0.2702702702702703,0.7297297297297297,0.7022522522522523,175,37,gpt-4-turbo-preview
halueval_qa_3040,halueval,False,0.5,0.35,0.78125,0.6583333333333332,126,20,gpt-4-turbo-preview
halueval_qa_3048,halueval,True,0.5,0.375,0.6875,0.7666666666666666,122,24,gpt-4-turbo-preview
halueval_qa_3056,halueval,True,0.5,0.42424242424242425,0.803030303030303,0.6292929292929292,119,33,gpt-4-turbo-preview
halueval_qa_3065,halueval,True,0.5,0.3125,0.7890625,0.6479166666666666,83,16,gpt-4-turbo-preview
halueval_qa_3073,halueval,True,0.5,0.2857142857142857,0.9553571428571429,0.41428571428571415,63,14,gpt-4-turbo-preview
halueval_qa_3081,halueval,True,0.5,0.37735849056603776,0.6108490566037735,0.7666666666666666,262,53,gpt-4-turbo-preview
halueval_qa_3090,halueval,False,0.5,0.38095238095238093,0.7619047619047619,0.6841269841269841,99,21,gpt-4-turbo-preview
halueval_qa_3098,halueval,True,0.5,0.3333333333333333,0.7361111111111112,0.7185185185185183,135,27,gpt-4-turbo-preview
halueval_qa_3106,halueval,False,0.5,0.3563218390804598,0.6206896551724138,0.7666666666666666,428,87,gpt-4-turbo-preview
halueval_qa_3114,halueval,False,0.5,0.4,0.7833333333333333,0.6555555555555554,62,15,gpt-4-turbo-preview
halueval_qa_3123,halueval,False,0.5,0.28125,0.6953125,0.7510416666666666,149,32,gpt-4-turbo-preview
halueval_qa_3131,halueval,False,0.5,0.2727272727272727,0.7363636363636363,0.6954545454545455,335,55,gpt-4-turbo-preview
halueval_qa_3139,halueval,True,0.5,0.32608695652173914,0.5543478260869565,0.7666666666666666,485,92,gpt-4-turbo-preview
halueval_qa_3148,halueval,False,0.5,0.28,0.83,0.5766666666666667,125,25,gpt-4-turbo-preview
halueval_qa_3156,halueval,True,0.5,0.3235294117647059,0.7022058823529411,0.7637254901960784,277,68,gpt-4-turbo-preview
halueval_qa_3164,halueval,True,0.5,0.27450980392156865,0.7549019607843137,0.6722222222222222,211,51,gpt-4-turbo-preview
halueval_qa_3173,halueval,True,0.5,0.24489795918367346,0.7168367346938775,0.698299319727891,206,49,gpt-4-turbo-preview
halueval_qa_3181,halueval,True,0.5,0.2857142857142857,0.6186974789915967,0.7547619047619047,470,119,gpt-4-turbo-preview
halueval_qa_3189,halueval,True,0.5,0.2127659574468085,0.726063829787234,0.6592198581560282,217,47,gpt-4-turbo-preview
halueval_qa_3198,halueval,True,0.5,0.4714285714285714,0.6696428571428571,0.7666666666666666,340,70,gpt-4-turbo-preview
halueval_qa_3206,halueval,True,0.5,0.5,1.21875,0.36666666666666664,9,4,gpt-4-turbo-preview
halueval_qa_3214,halueval,True,0.5,0.3819444444444444,0.6293402777777778,0.7666666666666666,802,144,gpt-4-turbo-preview
halueval_qa_3222,halueval,False,0.5,0.4155844155844156,0.6461038961038961,0.7666666666666666,329,77,gpt-4-turbo-preview
halueval_qa_3231,halueval,True,0.5,0.3793103448275862,0.7629310344827587,0.682758620689655,143,29,gpt-4-turbo-preview
halueval_qa_3239,halueval,False,0.5,0.3,0.7291666666666666,0.7277777777777779,109,30,gpt-4-turbo-preview
halueval_qa_3247,halueval,True,0.5,0.26666666666666666,0.7375,0.6888888888888888,136,30,gpt-4-turbo-preview
halueval_qa_3256,halueval,False,0.5,0.30952380952380953,0.7261904761904762,0.7317460317460318,163,42,gpt-4-turbo-preview
halueval_qa_3264,halueval,True,0.5,0.2857142857142857,0.7321428571428571,0.7119047619047619,95,21,gpt-4-turbo-preview
halueval_qa_3272,halueval,False,0.5,0.4230769230769231,0.7788461538461539,0.6615384615384614,97,26,gpt-4-turbo-preview
halueval_qa_3281,halueval,False,0.5,0.45454545454545453,0.527511961722488,0.7666666666666666,1016,209,gpt-4-turbo-preview
halueval_qa_3289,halueval,False,0.5,0.28,0.84,0.5633333333333334,107,25,gpt-4-turbo-preview
halueval_qa_3297,halueval,False,0.5,0.25925925925925924,0.8425925925925926,0.5425925925925925,151,27,gpt-4-turbo-preview
halueval_qa_3305,halueval,True,0.5,0.29411764705882354,0.6887254901960784,0.7617647058823529,194,51,gpt-4-turbo-preview
halueval_qa_3314,halueval,False,0.5,0.2831858407079646,0.49004424778761063,0.7526548672566371,628,113,gpt-4-turbo-preview
halueval_qa_3322,halueval,True,0.5,0.3181818181818182,0.7727272727272727,0.6696969696969697,97,22,gpt-4-turbo-preview
halueval_qa_3330,halueval,False,0.5,0.30434782608695654,0.75,0.7,100,23,gpt-4-turbo-preview
halueval_qa_3339,halueval,False,0.5,0.2727272727272727,0.7897727272727273,0.6242424242424242,102,22,gpt-4-turbo-preview
halueval_qa_3347,halueval,True,0.5,0.32,0.805,0.6266666666666665,97,25,gpt-4-turbo-preview
halueval_qa_3355,halueval,True,0.5,0.4857142857142857,0.8142857142857143,0.6142857142857142,161,35,gpt-4-turbo-preview
halueval_qa_3364,halueval,False,0.5,0.325,0.728125,0.7291666666666665,153,40,gpt-4-turbo-preview
halueval_qa_3372,halueval,True,0.5,0.30434782608695654,0.6847826086956522,0.7666666666666666,89,23,gpt-4-turbo-preview
halueval_qa_3380,halueval,False,0.5,0.4084507042253521,0.6619718309859155,0.7666666666666666,337,71,gpt-4-turbo-preview
halueval_qa_3389,halueval,True,0.5,0.32051282051282054,0.6105769230769231,0.7666666666666666,399,78,gpt-4-turbo-preview
halueval_qa_3397,halueval,False,0.5,0.35,0.68125,0.7666666666666666,98,20,gpt-4-turbo-preview
halueval_qa_3405,halueval,True,0.5,0.35,0.60625,0.7666666666666666,273,60,gpt-4-turbo-preview
halueval_qa_3413,halueval,False,0.5,0.25925925925925924,0.7314814814814815,0.6907407407407407,92,27,gpt-4-turbo-preview
halueval_qa_3422,halueval,False,0.5,0.23529411764705882,0.7328431372549019,0.6689542483660131,244,51,gpt-4-turbo-preview
halueval_qa_3430,halueval,True,0.5,0.2857142857142857,0.8273809523809523,0.5849206349206348,119,21,gpt-4-turbo-preview
halueval_qa_3438,halueval,True,0.5,0.3055555555555556,0.6979166666666666,0.7666666666666666,139,36,gpt-4-turbo-preview
halueval_qa_3447,halueval,True,0.5,0.3783783783783784,0.6587837837837838,0.7666666666666666,185,37,gpt-4-turbo-preview
halueval_qa_3455,halueval,False,0.5,0.30952380952380953,0.7619047619047619,0.6841269841269841,160,42,gpt-4-turbo-preview
halueval_qa_3463,halueval,True,0.5,0.2903225806451613,0.8669354838709677,0.5360215053763441,131,31,gpt-4-turbo-preview
halueval_qa_3472,halueval,False,0.5,0.36893203883495146,0.5679611650485437,0.7666666666666666,455,103,gpt-4-turbo-preview
halueval_qa_3480,halueval,False,0.5,0.3409090909090909,0.7329545454545454,0.7227272727272727,159,44,gpt-4-turbo-preview
halueval_qa_3488,halueval,False,0.5,0.24242424242424243,0.7878787878787878,0.6015151515151516,139,33,gpt-4-turbo-preview
halueval_qa_3496,halueval,True,0.5,0.35294117647058826,0.75,0.7,117,34,gpt-4-turbo-preview
halueval_qa_3505,halueval,False,0.5,0.26126126126126126,0.5788288288288288,0.7343843843843845,564,111,gpt-4-turbo-preview
halueval_qa_3513,halueval,False,0.5,0.3333333333333333,0.8472222222222222,0.5703703703703703,71,18,gpt-4-turbo-preview
halueval_qa_3521,halueval,True,0.5,0.35294117647058826,0.7720588235294118,0.6705882352941175,75,17,gpt-4-turbo-preview
halueval_qa_3530,halueval,False,0.5,0.3125,0.796875,0.6375,71,16,gpt-4-turbo-preview
halueval_qa_3538,halueval,False,0.5,0.37142857142857144,0.7642857142857142,0.680952380952381,135,35,gpt-4-turbo-preview
halueval_qa_3546,halueval,False,0.5,0.3333333333333333,0.7619047619047619,0.6841269841269841,102,21,gpt-4-turbo-preview
halueval_qa_3555,halueval,False,0.5,0.4166666666666667,0.7604166666666666,0.6861111111111111,61,12,gpt-4-turbo-preview
halueval_qa_3563,halueval,True,0.5599065067446802,0.3805970149253731,0.5363805970149254,0.7806448515737587,1341,268,gpt-4-turbo-preview
halueval_qa_3571,halueval,True,0.5,0.2608695652173913,0.842391304347826,0.5442028985507246,94,23,gpt-4-turbo-preview
halueval_qa_3580,halueval,False,0.5,0.3333333333333333,0.7916666666666666,0.6444444444444444,104,27,gpt-4-turbo-preview
halueval_qa_3588,halueval,False,0.5,0.29411764705882354,0.75,0.6950980392156862,75,17,gpt-4-turbo-preview
halueval_qa_3596,halueval,False,0.5,0.2898550724637681,0.6068840579710145,0.7582125603864734,290,69,gpt-4-turbo-preview
halueval_qa_3604,halueval,False,0.5,0.2727272727272727,0.7045454545454546,0.7378787878787878,101,22,gpt-4-turbo-preview
halueval_qa_3613,halueval,False,0.5,0.3333333333333333,0.7666666666666667,0.6777777777777776,130,30,gpt-4-turbo-preview
halueval_qa_3621,halueval,False,0.5,0.3,0.671875,0.7666666666666666,160,40,gpt-4-turbo-preview
halueval_qa_3629,halueval,True,0.5,0.3333333333333333,0.8125,0.6166666666666666,54,12,gpt-4-turbo-preview
halueval_qa_3638,halueval,True,0.5,0.33455882352941174,0.5666360294117647,0.7666666666666666,1019,272,gpt-4-turbo-preview
halueval_qa_3646,halueval,True,0.5,0.2692307692307692,0.7163461538461539,0.7192307692307692,127,26,gpt-4-turbo-preview
halueval_qa_3654,halueval,False,0.5,0.29411764705882354,0.8602941176470589,0.5480392156862743,61,17,gpt-4-turbo-preview
halueval_qa_3663,halueval,True,0.5,0.3,0.64375,0.7666666666666666,110,20,gpt-4-turbo-preview
halueval_qa_3671,halueval,False,0.5,0.4230769230769231,0.7884615384615384,0.6487179487179486,161,26,gpt-4-turbo-preview
halueval_qa_3679,halueval,False,0.5,0.30303030303030304,0.6818181818181818,0.7666666666666666,148,33,gpt-4-turbo-preview
halueval_qa_3687,halueval,False,0.5,0.2727272727272727,0.6477272727272727,0.7439393939393939,130,33,gpt-4-turbo-preview
halueval_qa_3696,halueval,False,0.5,0.2916666666666667,0.7552083333333334,0.686111111111111,94,24,gpt-4-turbo-preview
halueval_qa_3704,halueval,False,0.5,0.2682926829268293,0.6082317073170732,0.7402439024390244,407,82,gpt-4-turbo-preview
halueval_qa_3712,halueval,True,0.5,0.3235294117647059,0.7242647058823529,0.7343137254901961,135,34,gpt-4-turbo-preview
halueval_qa_3721,halueval,False,0.5,0.37037037037037035,0.6851851851851852,0.7666666666666666,140,27,gpt-4-turbo-preview
halueval_qa_3729,halueval,False,0.5,0.3157894736842105,0.756578947368421,0.6912280701754385,146,38,gpt-4-turbo-preview
halueval_qa_3737,halueval,False,0.5,0.28,0.735,0.7033333333333334,106,25,gpt-4-turbo-preview
halueval_qa_3746,halueval,False,0.5,0.42857142857142855,0.7767857142857143,0.6642857142857141,79,14,gpt-4-turbo-preview
halueval_qa_3754,halueval,False,0.5,0.2916666666666667,0.8229166666666666,0.5958333333333333,105,24,gpt-4-turbo-preview
halueval_qa_3762,halueval,False,0.5,0.39285714285714285,0.5982142857142857,0.7666666666666666,269,56,gpt-4-turbo-preview
halueval_qa_3771,halueval,True,0.5,0.4,0.631578947368421,0.7666666666666666,462,95,gpt-4-turbo-preview
halueval_qa_3779,halueval,False,0.5,0.5319148936170213,0.773936170212766,0.6680851063829787,197,47,gpt-4-turbo-preview
halueval_qa_3787,halueval,False,0.5,0.3076923076923077,0.6346153846153846,0.7666666666666666,108,26,gpt-4-turbo-preview
halueval_qa_3795,halueval,True,0.5,0.24,0.765,0.6299999999999999,125,25,gpt-4-turbo-preview
halueval_qa_3804,halueval,True,0.5,0.27586206896551724,0.7155172413793104,0.7258620689655171,125,29,gpt-4-turbo-preview
halueval_qa_3812,halueval,True,0.5,0.35714285714285715,0.7678571428571429,0.676190476190476,140,28,gpt-4-turbo-preview
halueval_qa_3820,halueval,True,0.5,0.32,0.705,0.76,114,25,gpt-4-turbo-preview
halueval_qa_3829,halueval,False,0.5,0.24,0.825,0.5499999999999999,113,25,gpt-4-turbo-preview
halueval_qa_3837,halueval,False,0.5,0.3275862068965517,0.7155172413793104,0.7459770114942528,274,58,gpt-4-turbo-preview
halueval_qa_3845,halueval,False,0.5,0.3076923076923077,0.7668269230769231,0.6775641025641024,215,52,gpt-4-turbo-preview
halueval_qa_3854,halueval,False,0.5,0.29411764705882354,0.6132352941176471,0.7617647058823529,360,85,gpt-4-turbo-preview
halueval_qa_3862,halueval,False,0.5,0.27450980392156865,0.5416666666666666,0.7454248366013072,512,102,gpt-4-turbo-preview
halueval_qa_3870,halueval,False,0.5,0.3157894736842105,0.6546052631578947,0.7666666666666666,146,38,gpt-4-turbo-preview
halueval_qa_3878,halueval,False,0.5,0.3230769230769231,0.6903846153846154,0.7666666666666666,272,65,gpt-4-turbo-preview
halueval_qa_3887,halueval,False,0.5,0.30303030303030304,0.7348484848484849,0.7202020202020201,139,33,gpt-4-turbo-preview
halueval_qa_3895,halueval,False,0.5,0.3392857142857143,0.7232142857142857,0.7357142857142858,264,56,gpt-4-turbo-preview
halueval_qa_3903,halueval,False,0.5,0.30434782608695654,0.7989130434782609,0.6347826086956521,91,23,gpt-4-turbo-preview
halueval_qa_3912,halueval,False,0.5,0.3488372093023256,0.7645348837209303,0.6806201550387596,165,43,gpt-4-turbo-preview
halueval_qa_3920,halueval,False,0.5,0.2777777777777778,0.6631944444444444,0.7481481481481482,130,36,gpt-4-turbo-preview
halueval_qa_3928,halueval,False,0.5,0.37777777777777777,0.7194444444444444,0.7407407407407407,219,45,gpt-4-turbo-preview
halueval_qa_3937,halueval,False,0.5,0.3181818181818182,0.7670454545454546,0.6772727272727271,86,22,gpt-4-turbo-preview
halueval_qa_3945,halueval,False,0.5,0.45454545454545453,0.6818181818181818,0.7666666666666666,260,66,gpt-4-turbo-preview
halueval_qa_3953,halueval,True,0.5,0.3225806451612903,0.7258064516129032,0.732258064516129,114,31,gpt-4-turbo-preview
halueval_qa_3962,halueval,False,0.5,0.38461538461538464,0.6538461538461539,0.7666666666666666,46,13,gpt-4-turbo-preview
halueval_qa_3970,halueval,False,0.5,0.4791666666666667,0.6927083333333334,0.7666666666666666,194,48,gpt-4-turbo-preview
halueval_qa_3978,halueval,True,0.5,0.5,0.90625,0.4916666666666666,42,12,gpt-4-turbo-preview
halueval_qa_3986,halueval,True,0.5,0.36,0.675,0.7666666666666666,105,25,gpt-4-turbo-preview
halueval_qa_3995,halueval,False,0.5,0.2857142857142857,0.7857142857142857,0.6404761904761904,126,35,gpt-4-turbo-preview
halueval_qa_4003,halueval,False,0.5,0.25806451612903225,0.7056451612903226,0.7241935483870967,134,31,gpt-4-turbo-preview
halueval_qa_4011,halueval,False,0.5,0.4,0.925,0.4666666666666665,37,10,gpt-4-turbo-preview
halueval_qa_4020,halueval,True,0.5,0.34375,0.6640625,0.7666666666666666,120,32,gpt-4-turbo-preview
halueval_qa_4028,halueval,False,0.5,0.2692307692307692,0.6875,0.7410256410256411,123,26,gpt-4-turbo-preview
halueval_qa_4036,halueval,True,0.5,0.27906976744186046,0.75,0.6825581395348836,165,43,gpt-4-turbo-preview
halueval_qa_4045,halueval,False,0.5,0.38235294117647056,0.8051470588235294,0.626470588235294,184,34,gpt-4-turbo-preview
halueval_qa_4053,halueval,False,0.5,0.3142857142857143,0.7285714285714285,0.7285714285714286,144,35,gpt-4-turbo-preview
halueval_qa_4061,halueval,False,0.5,0.32,0.605,0.7666666666666666,223,50,gpt-4-turbo-preview
halueval_qa_4069,halueval,True,0.5,0.4,0.925,0.4666666666666665,44,10,gpt-4-turbo-preview
halueval_qa_4078,halueval,False,0.5,0.2962962962962963,0.6759259259259259,0.7635802469135802,110,27,gpt-4-turbo-preview
halueval_qa_4086,halueval,True,0.5,0.3064516129032258,0.655241935483871,0.7666666666666666,299,62,gpt-4-turbo-preview
halueval_qa_4094,halueval,False,0.5,0.26666666666666666,0.5875,0.7388888888888889,292,60,gpt-4-turbo-preview
halueval_qa_4103,halueval,False,0.5,0.2916666666666667,0.6822916666666666,0.7597222222222222,98,24,gpt-4-turbo-preview
halueval_qa_4111,halueval,False,0.5,0.25,0.6442307692307693,0.7250000000000001,215,52,gpt-4-turbo-preview
halueval_qa_4119,halueval,True,0.5,0.29411764705882354,0.8455882352941176,0.5676470588235294,74,17,gpt-4-turbo-preview
halueval_qa_4128,halueval,True,0.5,0.32978723404255317,0.5997340425531915,0.7666666666666666,430,94,gpt-4-turbo-preview
halueval_qa_4136,halueval,True,0.5,0.2777777777777778,0.7083333333333334,0.7370370370370369,80,18,gpt-4-turbo-preview
halueval_qa_4144,halueval,False,0.5,0.40476190476190477,0.6517857142857143,0.7666666666666666,260,42,gpt-4-turbo-preview
halueval_qa_4152,halueval,True,0.5,0.2777777777777778,0.7951388888888888,0.6212962962962962,132,36,gpt-4-turbo-preview
halueval_qa_4161,halueval,False,0.5,0.3783783783783784,0.7702702702702703,0.6729729729729729,153,37,gpt-4-turbo-preview
halueval_qa_4169,halueval,False,0.5,0.3333333333333333,0.75,0.7,102,24,gpt-4-turbo-preview
halueval_qa_4177,halueval,False,0.5,0.3541666666666667,0.6510416666666666,0.7666666666666666,440,96,gpt-4-turbo-preview
halueval_qa_4186,halueval,True,0.5,0.38271604938271603,0.5864197530864198,0.7666666666666666,391,81,gpt-4-turbo-preview
halueval_qa_4194,halueval,False,0.5,0.275,0.653125,0.7458333333333333,145,40,gpt-4-turbo-preview
halueval_qa_4202,halueval,False,0.5,0.3611111111111111,0.71875,0.7416666666666667,172,36,gpt-4-turbo-preview
halueval_qa_4211,halueval,True,0.5,0.5,0.96875,0.40833333333333327,39,8,gpt-4-turbo-preview
halueval_qa_4219,halueval,False,0.5,0.2647058823529412,0.8455882352941176,0.5431372549019607,149,34,gpt-4-turbo-preview
halueval_qa_4227,halueval,False,0.5,0.3333333333333333,0.8571428571428571,0.5571428571428572,74,21,gpt-4-turbo-preview
halueval_qa_4236,halueval,True,0.5,0.2692307692307692,0.8461538461538461,0.5461538461538461,120,26,gpt-4-turbo-preview
halueval_qa_4244,halueval,True,0.5,0.35714285714285715,0.8392857142857143,0.5809523809523809,72,14,gpt-4-turbo-preview
halueval_qa_4252,halueval,True,0.5,0.4166666666666667,0.8072916666666666,0.6236111111111111,74,24,gpt-4-turbo-preview
halueval_qa_4260,halueval,False,0.5,0.4166666666666667,0.8541666666666666,0.5611111111111111,51,12,gpt-4-turbo-preview
halueval_qa_4269,halueval,True,0.5,0.3076923076923077,0.8653846153846154,0.546153846153846,96,26,gpt-4-turbo-preview
halueval_qa_4277,halueval,True,0.5,0.3333333333333333,0.7604166666666666,0.6861111111111111,52,12,gpt-4-turbo-preview
halueval_qa_4285,halueval,False,0.5,0.3488372093023256,0.7790697674418605,0.6612403100775193,155,43,gpt-4-turbo-preview
halueval_qa_4294,halueval,True,0.5,0.2564102564102564,0.7435897435897436,0.672222222222222,175,39,gpt-4-turbo-preview
halueval_qa_4302,halueval,True,0.5,0.4,0.6034090909090909,0.7666666666666666,469,110,gpt-4-turbo-preview
halueval_qa_4310,halueval,True,0.5,0.25,0.759375,0.6458333333333333,162,40,gpt-4-turbo-preview
halueval_qa_4319,halueval,False,0.5,0.3333333333333333,0.8888888888888888,0.5148148148148148,36,9,gpt-4-turbo-preview
halueval_qa_4327,halueval,True,0.5,0.3333333333333333,0.8916666666666667,0.511111111111111,58,15,gpt-4-turbo-preview
halueval_qa_4335,halueval,True,0.5,0.30201342281879195,0.5763422818791947,0.7666666666666666,485,149,gpt-4-turbo-preview
halueval_qa_4343,halueval,False,0.5,0.3333333333333333,0.8489583333333334,0.5680555555555554,109,24,gpt-4-turbo-preview
