sample_id,source,asv_score,r_lz_normalized,n_tokens
halueval_qa_3660,halueval,0.4866666666666665,1.0,17
halueval_qa_3661,halueval,0.7666666666666666,1.0,32
halueval_qa_3662,halueval,0.55752688172043,1.0,16
halueval_qa_3663,halueval,0.7,1.0,18
halueval_qa_3664,halueval,0.5916666666666666,1.0,13
halueval_qa_3665,halueval,0.7344827586206897,1.0,17
halueval_qa_3666,halueval,0.6842342342342342,1.0,23
halueval_qa_3667,halueval,0.6454022988505747,1.0,22
halueval_qa_3668,halueval,0.6652777777777776,1.0,20
halueval_qa_3669,halueval,0.7666666666666666,1.0,94
halueval_qa_3670,halueval,0.7666666666666666,1.0,59
halueval_qa_3671,halueval,0.7576923076923077,1.0,21
halueval_qa_3672,halueval,0.7481481481481482,1.0,14
halueval_qa_3673,halueval,0.7333333333333334,1.0,24
halueval_qa_3674,halueval,0.6950980392156862,1.0,26
halueval_qa_3675,halueval,0.7666666666666666,1.0,49
halueval_qa_3676,halueval,0.741891891891892,1.0,27
halueval_qa_3677,halueval,0.7666666666666666,1.0,19
halueval_qa_3678,halueval,0.7666666666666666,1.0,106
halueval_qa_3679,halueval,0.6949494949494949,1.0,23
halueval_qa_3680,halueval,0.7609195402298851,1.0,35
halueval_qa_3681,halueval,0.7666666666666666,1.0,24
halueval_qa_3682,halueval,0.7666666666666666,1.0,54
halueval_qa_3683,halueval,0.5499999999999999,1.0,11
halueval_qa_3684,halueval,0.7226591760299625,1.0,75
halueval_qa_3685,halueval,0.711111111111111,1.0,9
halueval_qa_3686,halueval,0.7666666666666666,1.0,109
halueval_qa_3687,halueval,0.7050505050505049,1.0,24
halueval_qa_3688,halueval,0.6166666666666666,1.0,9
halueval_qa_3689,halueval,0.6924242424242423,1.0,15
halueval_qa_3690,halueval,0.7666666666666666,1.0,88
halueval_qa_3691,halueval,0.7666666666666666,1.0,28
halueval_qa_3692,halueval,0.6824561403508771,1.0,11
halueval_qa_3693,halueval,0.7310457516339869,1.0,35
halueval_qa_3694,halueval,0.7387596899224806,1.0,35
halueval_qa_3695,halueval,0.7072463768115942,1.0,17
halueval_qa_3696,halueval,0.7277777777777776,1.0,16
halueval_qa_3697,halueval,0.6464285714285714,1.0,22
halueval_qa_3698,halueval,0.6210526315789473,1.0,12
halueval_qa_3699,halueval,0.4583333333333332,1.0,16
halueval_qa_3700,halueval,0.7309523809523809,1.0,32
halueval_qa_3701,halueval,0.5518518518518517,1.0,12
halueval_qa_3702,halueval,0.7547619047619047,1.0,22
halueval_qa_3703,halueval,0.7186868686868687,1.0,23
halueval_qa_3704,halueval,0.6756097560975609,1.0,64
halueval_qa_3705,halueval,0.7250000000000001,1.0,30
halueval_qa_3706,halueval,0.7666666666666666,1.0,99
halueval_qa_3707,halueval,0.7166666666666667,1.0,22
halueval_qa_3708,halueval,0.7666666666666666,1.0,68
halueval_qa_3709,halueval,0.596551724137931,1.0,20
halueval_qa_3710,halueval,0.5095238095238095,1.0,19
halueval_qa_3711,halueval,0.6047619047619047,1.0,17
halueval_qa_3712,halueval,0.7617647058823529,1.0,22
halueval_qa_3713,halueval,0.7447368421052631,1.0,78
halueval_qa_3714,halueval,0.721604938271605,1.0,44
halueval_qa_3715,halueval,0.3666666666666666,1.0,2
halueval_qa_3716,halueval,0.5478260869565217,1.0,17
halueval_qa_3717,halueval,0.7577134986225895,1.0,83
halueval_qa_3718,halueval,0.7666666666666666,1.0,39
halueval_qa_3719,halueval,0.5988095238095238,1.0,21
halueval_qa_3720,halueval,0.7666666666666666,1.0,43
halueval_qa_3721,halueval,0.7666666666666666,1.0,21
halueval_qa_3722,halueval,0.7666666666666666,1.0,18
halueval_qa_3723,halueval,0.7303418803418804,1.0,94
halueval_qa_3724,halueval,0.6404761904761904,1.0,17
halueval_qa_3725,halueval,0.5653846153846154,1.0,17
halueval_qa_3726,halueval,0.5550724637681158,1.0,17
halueval_qa_3727,halueval,0.6051724137931034,1.0,22
halueval_qa_3728,halueval,0.7666666666666666,1.0,125
halueval_qa_3729,halueval,0.7578947368421053,1.0,24
halueval_qa_3730,halueval,0.7193693693693695,1.0,48
halueval_qa_3731,halueval,0.6953703703703703,1.0,27
halueval_qa_3732,halueval,0.7555555555555555,1.0,29
halueval_qa_3733,halueval,0.7166666666666666,1.0,15
halueval_qa_3734,halueval,0.7,1.0,13
halueval_qa_3735,halueval,0.7666666666666666,1.0,51
halueval_qa_3736,halueval,0.7250000000000001,1.0,74
halueval_qa_3737,halueval,0.6466666666666665,1.0,20
halueval_qa_3738,halueval,0.6242424242424243,1.0,17
halueval_qa_3739,halueval,0.6393939393939394,1.0,18
halueval_qa_3740,halueval,0.6035087719298244,1.0,20
halueval_qa_3741,halueval,0.6649122807017543,1.0,29
halueval_qa_3742,halueval,0.611111111111111,1.0,11
halueval_qa_3743,halueval,0.7666666666666666,1.0,119
halueval_qa_3744,halueval,0.6652777777777777,1.0,13
halueval_qa_3745,halueval,0.6927230046948357,1.0,59
halueval_qa_3746,halueval,0.5452380952380951,1.0,11
halueval_qa_3747,halueval,0.7283018867924529,1.0,28
halueval_qa_3748,halueval,0.5833333333333333,1.0,29
halueval_qa_3749,halueval,0.72,1.0,17
halueval_qa_3750,halueval,0.7227272727272727,1.0,22
halueval_qa_3751,halueval,0.714406779661017,1.0,46
halueval_qa_3752,halueval,0.6722222222222222,1.0,16
halueval_qa_3753,halueval,0.7454545454545454,1.0,27
halueval_qa_3754,halueval,0.6513888888888888,1.0,15
halueval_qa_3755,halueval,0.662962962962963,1.0,28
halueval_qa_3756,halueval,0.6275362318840578,1.0,17
halueval_qa_3757,halueval,0.5181818181818181,1.0,8
halueval_qa_3758,halueval,0.7504065040650407,1.0,64
halueval_qa_3759,halueval,0.7514084507042254,1.0,107
halueval_qa_3760,halueval,0.60625,1.0,24
halueval_qa_3761,halueval,0.7666666666666666,1.0,49
halueval_qa_3762,halueval,0.7666666666666666,1.0,47
halueval_qa_3763,halueval,0.7040650406504064,1.0,30
halueval_qa_3764,halueval,0.7410256410256411,1.0,20
halueval_qa_3765,halueval,0.5541666666666666,1.0,12
halueval_qa_3766,halueval,0.7378787878787878,1.0,21
halueval_qa_3767,halueval,0.703448275862069,1.0,49
halueval_qa_3768,halueval,0.7666666666666666,1.0,79
halueval_qa_3769,halueval,0.6895833333333332,1.0,13
halueval_qa_3770,halueval,0.761231884057971,1.0,74
halueval_qa_3771,halueval,0.7666666666666666,1.0,78
halueval_qa_3772,halueval,0.7666666666666666,1.0,48
halueval_qa_3773,halueval,0.7666666666666666,1.0,73
halueval_qa_3774,halueval,0.7666666666666666,1.0,53
halueval_qa_3775,halueval,0.609722222222222,1.0,15
halueval_qa_3776,halueval,0.7666666666666666,1.0,37
halueval_qa_3777,halueval,0.7666666666666666,1.0,24
halueval_qa_3778,halueval,0.547222222222222,1.0,7
halueval_qa_3779,halueval,0.7666666666666666,1.0,35
halueval_qa_3780,halueval,0.7092592592592593,1.0,17
halueval_qa_3781,halueval,0.7178571428571427,1.0,22
halueval_qa_3782,halueval,0.7666666666666666,1.0,84
halueval_qa_3783,halueval,0.741891891891892,1.0,26
halueval_qa_3784,halueval,0.7666666666666666,1.0,77
halueval_qa_3785,halueval,0.7166666666666667,1.0,40
halueval_qa_3786,halueval,0.6821428571428572,1.0,20
halueval_qa_3787,halueval,0.7384615384615385,1.0,19
halueval_qa_3788,halueval,0.7547619047619047,1.0,17
halueval_qa_3789,halueval,0.7634920634920634,1.0,18
halueval_qa_3790,halueval,0.7666666666666666,1.0,36
halueval_qa_3791,halueval,0.7586021505376345,1.0,41
halueval_qa_3792,halueval,0.7258620689655171,1.0,24
halueval_qa_3793,halueval,0.4424242424242423,1.0,8
halueval_qa_3794,halueval,0.682758620689655,1.0,19
halueval_qa_3795,halueval,0.6,1.0,21
halueval_qa_3796,halueval,0.7660919540229885,1.0,38
halueval_qa_3797,halueval,0.7166666666666667,1.0,22
halueval_qa_3798,halueval,0.7666666666666666,1.0,192
halueval_qa_3799,halueval,0.7666666666666666,1.0,26
halueval_qa_3800,halueval,0.7426553672316385,1.0,52
halueval_qa_3801,halueval,0.7076388888888889,1.0,36
halueval_qa_3802,halueval,0.7,1.0,20
halueval_qa_3803,halueval,0.7666666666666666,1.0,81
halueval_qa_3804,halueval,0.7229885057471264,1.0,22
halueval_qa_3805,halueval,0.7377551020408164,1.0,41
halueval_qa_3806,halueval,0.6207317073170731,1.0,25
halueval_qa_3807,halueval,0.623076923076923,1.0,19
halueval_qa_3808,halueval,0.4727272727272727,1.0,8
halueval_qa_3809,halueval,0.6902777777777778,1.0,58
halueval_qa_3810,halueval,0.7666666666666666,1.0,59
halueval_qa_3811,halueval,0.4815315315315314,0.9729925929120151,24
halueval_qa_3812,halueval,0.7119047619047618,1.0,19
halueval_qa_3813,halueval,0.7666666666666666,1.0,85
halueval_qa_3814,halueval,0.6866666666666665,1.0,17
halueval_qa_3815,halueval,0.7666666666666666,1.0,33
halueval_qa_3816,halueval,0.5680555555555555,1.0,16
halueval_qa_3817,halueval,0.7149572649572649,1.0,29
halueval_qa_3818,halueval,0.7666666666666666,1.0,37
halueval_qa_3819,halueval,0.7635802469135802,1.0,19
halueval_qa_3820,halueval,0.6499999999999999,1.0,19
halueval_qa_3821,halueval,0.5867521367521367,1.0,27
halueval_qa_3822,halueval,0.5819444444444444,1.0,15
halueval_qa_3823,halueval,0.7202020202020201,1.0,22
halueval_qa_3824,halueval,0.6398148148148148,1.0,21
halueval_qa_3825,halueval,0.5859649122807017,1.0,15
halueval_qa_3826,halueval,0.7586021505376345,1.0,21
halueval_qa_3827,halueval,0.7116279069767442,1.0,33
halueval_qa_3828,halueval,0.7666666666666666,1.0,42
halueval_qa_3829,halueval,0.7166666666666667,1.0,14
halueval_qa_3830,halueval,0.7666666666666666,1.0,83
halueval_qa_3831,halueval,0.7666666666666666,1.0,58
halueval_qa_3832,halueval,0.7294117647058824,1.0,12
halueval_qa_3833,halueval,0.6865591397849462,1.0,24
halueval_qa_3834,halueval,0.7378787878787878,1.0,18
halueval_qa_3835,halueval,0.7574074074074074,1.0,37
halueval_qa_3836,halueval,0.7666666666666666,1.0,117
halueval_qa_3837,halueval,0.7344827586206896,1.0,41
halueval_qa_3838,halueval,0.7666666666666666,1.0,30
halueval_qa_3839,halueval,0.6404761904761904,1.0,18
halueval_qa_3840,halueval,0.7250000000000001,1.0,26
halueval_qa_3841,halueval,0.7666666666666666,1.0,122
halueval_qa_3842,halueval,0.7666666666666666,1.0,22
halueval_qa_3843,halueval,0.7421568627450981,1.0,61
halueval_qa_3844,halueval,0.730952380952381,1.0,26
halueval_qa_3845,halueval,0.639102564102564,1.0,38
halueval_qa_3846,halueval,0.7666666666666666,1.0,43
halueval_qa_3847,halueval,0.7666666666666666,1.0,102
halueval_qa_3848,halueval,0.7147058823529412,1.0,25
halueval_qa_3849,halueval,0.7245098039215687,1.0,27
halueval_qa_3850,halueval,0.7111111111111111,1.0,24
halueval_qa_3851,halueval,0.7,1.0,11
halueval_qa_3852,halueval,0.6966666666666667,1.0,19
halueval_qa_3853,halueval,0.7666666666666666,1.0,106
halueval_qa_3854,halueval,0.7666666666666666,1.0,59
halueval_qa_3855,halueval,0.7388888888888889,1.0,21
halueval_qa_3856,halueval,0.7666666666666666,1.0,125
halueval_qa_3857,halueval,0.7635802469135802,1.0,22
halueval_qa_3858,halueval,0.7,1.0,13
halueval_qa_3859,halueval,0.7666666666666666,1.0,51
halueval_qa_3860,halueval,0.7666666666666666,1.0,63
halueval_qa_3861,halueval,0.7666666666666666,1.0,139
halueval_qa_3862,halueval,0.75359477124183,1.0,81
halueval_qa_3863,halueval,0.7327160493827161,1.0,17
halueval_qa_3864,halueval,0.7666666666666666,1.0,93
halueval_qa_3865,halueval,0.6818840579710145,1.0,14
halueval_qa_3866,halueval,0.7666666666666666,1.0,37
halueval_qa_3867,halueval,0.7580996884735203,1.0,84
halueval_qa_3868,halueval,0.7666666666666666,1.0,34
halueval_qa_3869,halueval,0.7666666666666666,1.0,68
halueval_qa_3870,halueval,0.656140350877193,1.0,24
halueval_qa_3871,halueval,0.7172839506172839,1.0,41
halueval_qa_3872,halueval,0.7666666666666666,1.0,60
halueval_qa_3873,halueval,0.5913043478260869,1.0,16
halueval_qa_3874,halueval,0.6268707482993197,1.0,40
halueval_qa_3875,halueval,0.7905528916142456,1.0,181
halueval_qa_3876,halueval,0.6880952380952381,1.0,11
halueval_qa_3877,halueval,0.7666666666666666,1.0,59
halueval_qa_3878,halueval,0.7512820512820513,1.0,47
halueval_qa_3879,halueval,0.7066666666666666,1.0,18
halueval_qa_3880,halueval,0.6540229885057471,1.0,20
halueval_qa_3881,halueval,0.7111111111111111,1.0,39
halueval_qa_3882,halueval,0.7224279835390947,1.0,65
halueval_qa_3883,halueval,0.6358974358974359,1.0,39
halueval_qa_3884,halueval,0.7043859649122806,1.0,25
halueval_qa_3885,halueval,0.7666666666666666,1.0,20
halueval_qa_3886,halueval,0.7666666666666666,1.0,45
halueval_qa_3887,halueval,0.7050505050505049,1.0,28
halueval_qa_3888,halueval,0.7486111111111111,1.0,16
halueval_qa_3889,halueval,0.7178571428571429,1.0,22
halueval_qa_3890,halueval,0.7666666666666666,1.0,21
halueval_qa_3891,halueval,0.692063492063492,1.0,17
halueval_qa_3892,halueval,0.5666666666666667,1.0,29
halueval_qa_3893,halueval,0.7666666666666666,1.0,13
halueval_qa_3894,halueval,0.6102564102564102,1.0,17
halueval_qa_3895,halueval,0.7238095238095239,1.0,45
halueval_qa_3896,halueval,0.7101190476190476,1.0,44
halueval_qa_3897,halueval,0.7515873015873016,1.0,34
halueval_qa_3898,halueval,0.7666666666666666,1.0,57
halueval_qa_3899,halueval,0.7547619047619047,1.0,22
halueval_qa_3900,halueval,0.6682539682539681,1.0,27
halueval_qa_3901,halueval,0.7666666666666666,1.0,33
halueval_qa_3902,halueval,0.7656565656565655,1.0,24
halueval_qa_3903,halueval,0.7507246376811594,1.0,17
halueval_qa_3904,halueval,0.6583333333333332,1.0,10
halueval_qa_3905,halueval,0.7666666666666666,1.0,55
halueval_qa_3906,halueval,0.7666666666666666,1.0,78
halueval_qa_3907,halueval,0.6523809523809523,1.0,20
halueval_qa_3908,halueval,0.6222222222222221,1.0,5
halueval_qa_3909,halueval,0.7666666666666666,1.0,42
halueval_qa_3910,halueval,0.7786851219123658,1.0,168
halueval_qa_3911,halueval,0.7178160919540231,1.0,93
halueval_qa_3912,halueval,0.7666666666666666,1.0,31
halueval_qa_3913,halueval,0.7666666666666666,1.0,22
halueval_qa_3914,halueval,0.7340579710144928,1.0,19
halueval_qa_3915,halueval,0.7161971830985916,1.0,43
halueval_qa_3916,halueval,0.6649122807017543,1.0,14
halueval_qa_3917,halueval,0.7666666666666666,1.0,31
halueval_qa_3918,halueval,0.7666666666666666,1.0,15
halueval_qa_3919,halueval,0.7666666666666666,1.0,21
halueval_qa_3920,halueval,0.7185185185185186,1.0,22
halueval_qa_3921,halueval,0.716260162601626,1.0,24
halueval_qa_3922,halueval,0.7303030303030302,1.0,17
halueval_qa_3923,halueval,0.7666666666666666,1.0,107
halueval_qa_3924,halueval,0.7666666666666666,1.0,25
halueval_qa_3925,halueval,0.7666666666666666,1.0,22
halueval_qa_3926,halueval,0.7188172043010752,1.0,29
halueval_qa_3927,halueval,0.7196078431372548,1.0,8
halueval_qa_3928,halueval,0.6851851851851851,1.0,38
halueval_qa_3929,halueval,0.5633333333333334,1.0,19
halueval_qa_3930,halueval,0.7517094017094017,1.0,33
halueval_qa_3931,halueval,0.5958333333333332,1.0,20
halueval_qa_3932,halueval,0.6520202020202019,1.0,24
halueval_qa_3933,halueval,0.7574712643678161,1.0,21
halueval_qa_3934,halueval,0.7666666666666666,1.0,38
halueval_qa_3935,halueval,0.6322916666666666,1.0,16
halueval_qa_3936,halueval,0.7481481481481482,1.0,29
halueval_qa_3937,halueval,0.7606060606060605,1.0,17
halueval_qa_3938,halueval,0.7466666666666666,1.0,19
halueval_qa_3939,halueval,0.6777777777777776,1.0,22
halueval_qa_3940,halueval,0.6464285714285714,1.0,21
halueval_qa_3941,halueval,0.741891891891892,1.0,25
halueval_qa_3942,halueval,0.7666666666666666,1.0,25
halueval_qa_3943,halueval,0.7666666666666666,1.0,143
halueval_qa_3944,halueval,0.6842342342342342,1.0,23
halueval_qa_3945,halueval,0.7666666666666666,1.0,45
halueval_qa_3946,halueval,0.6206349206349205,1.0,12
halueval_qa_3947,halueval,0.7666666666666666,1.0,86
halueval_qa_3948,halueval,0.6375,1.0,10
halueval_qa_3949,halueval,0.6444444444444444,1.0,16
halueval_qa_3950,halueval,0.7393939393939393,1.0,43
halueval_qa_3951,halueval,0.6339080459770114,1.0,22
halueval_qa_3952,halueval,0.7252525252525253,1.0,18
halueval_qa_3953,halueval,0.7564516129032257,1.0,15
halueval_qa_3954,halueval,0.7380952380952381,1.0,28
halueval_qa_3955,halueval,0.6583333333333332,1.0,8
halueval_qa_3956,halueval,0.5854166666666667,1.0,19
halueval_qa_3957,halueval,0.7666666666666666,1.0,50
halueval_qa_3958,halueval,0.7517094017094017,1.0,28
halueval_qa_3959,halueval,0.6027777777777777,1.0,16
halueval_qa_3960,halueval,0.7666666666666666,1.0,21
halueval_qa_3961,halueval,0.7481481481481482,1.0,41
halueval_qa_3962,halueval,0.6102564102564102,1.0,7
halueval_qa_3963,halueval,0.7666666666666666,1.0,31
halueval_qa_3964,halueval,0.708974358974359,1.0,40
halueval_qa_3965,halueval,0.7574074074074074,1.0,34
halueval_qa_3966,halueval,0.524074074074074,1.0,13
halueval_qa_3967,halueval,0.7619658119658119,1.0,43
halueval_qa_3968,halueval,0.6659090909090909,1.0,33
halueval_qa_3969,halueval,0.66875,1.0,23
halueval_qa_3970,halueval,0.7243055555555555,1.0,36
halueval_qa_3971,halueval,0.7474358974358974,1.0,47
halueval_qa_3972,halueval,0.7666666666666666,1.0,115
halueval_qa_3973,halueval,0.7092592592592591,1.0,15
halueval_qa_3974,halueval,0.6130434782608696,1.0,15
halueval_qa_3975,halueval,0.7018518518518518,1.0,58
halueval_qa_3976,halueval,0.6107142857142857,1.0,21
halueval_qa_3977,halueval,0.7454248366013072,1.0,39
halueval_qa_3978,halueval,0.4777777777777777,1.0,6
halueval_qa_3979,halueval,0.6007936507936507,1.0,31
halueval_qa_3980,halueval,0.7666666666666666,1.0,154
halueval_qa_3981,halueval,0.6404761904761904,1.0,12
halueval_qa_3982,halueval,0.7597222222222222,1.0,14
halueval_qa_3983,halueval,0.5771929824561404,1.0,10
halueval_qa_3984,halueval,0.6924242424242423,1.0,18
halueval_qa_3985,halueval,0.7175438596491228,1.0,16
halueval_qa_3986,halueval,0.6633333333333333,1.0,18
halueval_qa_3987,halueval,0.7666666666666666,1.0,68
halueval_qa_3988,halueval,0.7043859649122806,1.0,24
halueval_qa_3989,halueval,0.7,1.0,16
halueval_qa_3990,halueval,0.7666666666666666,1.0,12
halueval_qa_3991,halueval,0.6880952380952381,1.0,38
halueval_qa_3992,halueval,0.646078431372549,1.0,12
halueval_qa_3993,halueval,0.7666666666666666,1.0,87
halueval_qa_3994,halueval,0.7666666666666666,1.0,17
halueval_qa_3995,halueval,0.6333333333333332,1.0,24
halueval_qa_3996,halueval,0.6593023255813953,1.0,32
halueval_qa_3997,halueval,0.7666666666666666,1.0,50
halueval_qa_3998,halueval,0.73125,1.0,12
halueval_qa_3999,halueval,0.6913978494623656,1.0,39
halueval_qa_4000,halueval,0.7349462365591397,1.0,43
halueval_qa_4001,halueval,0.6855072463768115,1.0,17
halueval_qa_4002,halueval,0.7666666666666666,1.0,36
halueval_qa_4003,halueval,0.7586021505376345,1.0,24
halueval_qa_4004,halueval,0.7666666666666666,1.0,40
halueval_qa_4005,halueval,0.7666666666666666,1.0,94
halueval_qa_4006,halueval,0.6166666666666666,1.0,18
halueval_qa_4007,halueval,0.6416666666666666,1.0,15
halueval_qa_4008,halueval,0.6929378531073445,1.0,48
halueval_qa_4009,halueval,0.676190476190476,1.0,14
halueval_qa_4010,halueval,0.6772727272727271,1.0,14
halueval_qa_4011,halueval,0.5499999999999998,1.0,6
halueval_qa_4012,halueval,0.7666666666666666,1.0,22
halueval_qa_4013,halueval,0.730952380952381,1.0,26
halueval_qa_4014,halueval,0.7333333333333334,1.0,81
halueval_qa_4015,halueval,0.6642857142857141,1.0,29
halueval_qa_4016,halueval,0.7666666666666666,1.0,63
halueval_qa_4017,halueval,0.7087719298245613,1.0,17
halueval_qa_4018,halueval,0.7555555555555555,1.0,21
halueval_qa_4019,halueval,0.684375,1.0,25
halueval_qa_4020,halueval,0.7510416666666666,1.0,23
halueval_qa_4021,halueval,0.7658914728682169,1.0,33
halueval_qa_4022,halueval,0.7666666666666666,1.0,110
halueval_qa_4023,halueval,0.6408602150537634,1.0,18
halueval_qa_4024,halueval,0.7666666666666666,1.0,38
halueval_qa_4025,halueval,0.6655172413793102,1.0,44
halueval_qa_4026,halueval,0.7597222222222222,1.0,18
halueval_qa_4027,halueval,0.6662162162162162,1.0,27
halueval_qa_4028,halueval,0.5974358974358973,1.0,21
halueval_qa_4029,halueval,0.7652046783625731,1.0,39
halueval_qa_4030,halueval,0.7377551020408164,1.0,35
halueval_qa_4031,halueval,0.7481481481481482,1.0,29
halueval_qa_4032,halueval,0.7357142857142857,1.0,22
halueval_qa_4033,halueval,0.6969135802469135,1.0,39
halueval_qa_4034,halueval,0.778335375093099,1.0,194
halueval_qa_4035,halueval,0.6961538461538461,1.0,52
halueval_qa_4036,halueval,0.6573643410852713,1.0,28
halueval_qa_4037,halueval,0.6623655913978495,1.0,25
halueval_qa_4038,halueval,0.6741379310344827,1.0,24
halueval_qa_4039,halueval,0.7666666666666666,1.0,54
halueval_qa_4040,halueval,0.7380952380952381,1.0,27
halueval_qa_4041,halueval,0.7201149425287355,1.0,38
halueval_qa_4042,halueval,0.7531135531135531,1.0,58
halueval_qa_4043,halueval,0.672222222222222,1.0,21
halueval_qa_4044,halueval,0.7666666666666666,1.0,55
halueval_qa_4045,halueval,0.753921568627451,1.0,25
halueval_qa_4046,halueval,0.7032051282051281,1.0,38
halueval_qa_4047,halueval,0.7666666666666666,1.0,74
halueval_qa_4048,halueval,0.6696969696969697,1.0,6
halueval_qa_4049,halueval,0.6866666666666665,1.0,19
halueval_qa_4050,halueval,0.7666666666666666,1.0,31
halueval_qa_4051,halueval,0.7250000000000001,1.0,26
halueval_qa_4052,halueval,0.7666666666666666,1.0,82
halueval_qa_4053,halueval,0.7071428571428571,1.0,23
halueval_qa_4054,halueval,0.6166666666666666,1.0,8
halueval_qa_4055,halueval,0.7613149847094802,1.0,91
halueval_qa_4056,halueval,0.7,1.0,12
halueval_qa_4057,halueval,0.7114718614718615,1.0,57
halueval_qa_4058,halueval,0.7666666666666666,1.0,37
halueval_qa_4059,halueval,0.7666666666666666,1.0,92
halueval_qa_4060,halueval,0.7175438596491228,1.0,13
halueval_qa_4061,halueval,0.7666666666666666,1.0,40
halueval_qa_4062,halueval,0.6388888888888888,1.0,19
halueval_qa_4063,halueval,0.7030864197530864,1.0,17
halueval_qa_4064,halueval,0.7666666666666666,1.0,42
halueval_qa_4065,halueval,0.7666666666666666,1.0,47
halueval_qa_4066,halueval,0.7171957671957672,1.0,48
halueval_qa_4067,halueval,0.6142857142857142,1.0,18
halueval_qa_4068,halueval,0.7250000000000001,1.0,40
halueval_qa_4069,halueval,0.4833333333333333,1.0,6
halueval_qa_4070,halueval,0.7586021505376345,1.0,28
halueval_qa_4071,halueval,0.7583333333333333,1.0,17
halueval_qa_4072,halueval,0.6626436781609195,1.0,19
halueval_qa_4073,halueval,0.7666666666666666,1.0,91
halueval_qa_4074,halueval,0.692063492063492,1.0,18
halueval_qa_4075,halueval,0.7666666666666666,1.0,55
halueval_qa_4076,halueval,0.7586021505376345,1.0,18
halueval_qa_4077,halueval,0.628861788617886,1.0,21
halueval_qa_4078,halueval,0.6537037037037036,1.0,19
halueval_qa_4079,halueval,0.6743589743589742,1.0,11
halueval_qa_4080,halueval,0.7261904761904762,1.0,23
halueval_qa_4081,halueval,0.725,1.0,23
halueval_qa_4082,halueval,0.7666666666666666,1.0,51
halueval_qa_4083,halueval,0.7586021505376345,1.0,21
halueval_qa_4084,halueval,0.7666666666666666,1.0,106
halueval_qa_4085,halueval,0.7116279069767442,1.0,35
halueval_qa_4086,halueval,0.7666666666666666,1.0,51
halueval_qa_4087,halueval,0.7388888888888889,1.0,36
halueval_qa_4088,halueval,0.7060975609756097,1.0,34
halueval_qa_4089,halueval,0.7343915343915344,1.0,38
halueval_qa_4090,halueval,0.7666666666666666,1.0,161
halueval_qa_4091,halueval,0.7666666666666666,1.0,15
halueval_qa_4092,halueval,0.7666666666666666,1.0,20
halueval_qa_4093,halueval,0.7666666666666666,1.0,86
halueval_qa_4094,halueval,0.7388888888888889,1.0,46
halueval_qa_4095,halueval,0.7666666666666666,1.0,87
halueval_qa_4096,halueval,0.6464285714285714,1.0,19
halueval_qa_4097,halueval,0.7606060606060605,1.0,27
halueval_qa_4098,halueval,0.5936781609195401,1.0,23
halueval_qa_4099,halueval,0.7388888888888889,1.0,23
halueval_qa_4100,halueval,0.6393939393939393,1.0,17
halueval_qa_4101,halueval,0.6423076923076922,1.0,16
halueval_qa_4102,halueval,0.7250000000000001,1.0,58
halueval_qa_4103,halueval,0.6444444444444444,1.0,17
halueval_qa_4104,halueval,0.7666666666666666,1.0,18
halueval_qa_4105,halueval,0.7666666666666666,1.0,68
halueval_qa_4106,halueval,0.7666666666666666,1.0,26
halueval_qa_4107,halueval,0.7075757575757575,1.0,18
halueval_qa_4108,halueval,0.6210526315789473,1.0,15
halueval_qa_4109,halueval,0.6298245614035086,1.0,14
halueval_qa_4110,halueval,0.6969135802469135,1.0,14
halueval_qa_4111,halueval,0.7250000000000001,1.0,39
halueval_qa_4112,halueval,0.7238095238095239,1.0,23
halueval_qa_4113,halueval,0.684375,1.0,23
halueval_qa_4114,halueval,0.6318181818181818,1.0,16
halueval_qa_4115,halueval,0.7154320987654319,1.0,20
halueval_qa_4116,halueval,0.7666666666666666,1.0,28
halueval_qa_4117,halueval,0.7018518518518518,1.0,62
halueval_qa_4118,halueval,0.66875,1.0,10
halueval_qa_4119,halueval,0.5725490196078431,1.0,11
halueval_qa_4120,halueval,0.7395348837209302,1.0,66
halueval_qa_4121,halueval,0.7476190476190476,1.0,17
halueval_qa_4122,halueval,0.7635802469135802,1.0,20
halueval_qa_4123,halueval,0.6104938271604938,1.0,20
halueval_qa_4124,halueval,0.4424242424242423,1.0,7
halueval_qa_4125,halueval,0.7300546448087433,1.0,40
halueval_qa_4126,halueval,0.6166666666666667,1.0,15
halueval_qa_4127,halueval,0.7547619047619047,1.0,16
halueval_qa_4128,halueval,0.7666666666666666,1.0,72
halueval_qa_4129,halueval,0.7072463768115942,1.0,18
halueval_qa_4130,halueval,0.7030864197530864,1.0,20
halueval_qa_4131,halueval,0.7666666666666666,1.0,37
halueval_qa_4132,halueval,0.7623931623931623,1.0,51
halueval_qa_4133,halueval,0.6375,1.0,10
halueval_qa_4134,halueval,0.7666666666666666,1.0,48
halueval_qa_4135,halueval,0.7666666666666666,1.0,129
halueval_qa_4136,halueval,0.6444444444444444,1.0,12
halueval_qa_4137,halueval,0.7175438596491228,1.0,28
halueval_qa_4138,halueval,0.6047619047619048,1.0,16
halueval_qa_4139,halueval,0.762568306010929,1.0,50
halueval_qa_4140,halueval,0.7666666666666666,1.0,37
halueval_qa_4141,halueval,0.5333333333333332,1.0,8
halueval_qa_4142,halueval,0.6117647058823529,1.0,26
halueval_qa_4143,halueval,0.7462962962962962,1.0,12
halueval_qa_4144,halueval,0.7634920634920634,1.0,35
